Time_min,BG_mg_dL,IOB_U,CHO_g,INS_U_min
63.0,159.45151600522496,4.7545977656719245,0,0.020833333333333332
64.0,161.5643406480042,4.726217178624271,0,0.020833333333333332
65.0,163.607971309619,4.69793350563491,0,0.020833333333333332
66.0,165.5784432301692,4.669753249742052,0,0.020833333333333332
67.0,167.47302939200904,4.641682632056496,0,0.020833333333333332
68.0,169.2901149732634,4.613727600180938,0,0.020833333333333332
69.0,171.02905999894108,4.585893836402136,0,0.020833333333333332
70.0,172.6900580983122,4.558186765663091,0,0.020833333333333332
71.0,174.27399763996624,4.530611563321884,0,0.020833333333333332
72.0,175.7823299048001,4.503173162703467,0,0.020833333333333332
73.0,177.21694749865,4.475876262450306,0,0.020833333333333332
74.0,178.58007496452092,4.4487253336775385,0,0.020833333333333332
75.0,179.87417254975614,4.42172462693797,0,0.020833333333333332
76.0,181.10185330852323,4.394878179002072,0,0.020833333333333332
77.0,182.26581315140794,4.368189819457862,0,0.020833333333333332
78.0,183.36877306117808,4.341663177135429,0,0.020833333333333332
79.0,184.4134324446607,4.315301686360627,0,0.020833333333333332
80.0,185.40243245449653,4.289108593042357,0,0.020833333333333332
81.0,186.33832806396993,4.263086960597681,0,0.020833333333333332
82.0,187.22356768988962,4.237239675718891,0,0.020833333333333332
83.0,188.06047921351768,4.211569453986538,0,0.020833333333333332
84.0,188.8512613325953,4.186078845332278,0,0.020833333333333332
85.0,189.59797927683914,4.160770239355333,0,0.020833333333333332
86.0,190.30256402604277,4.135645870496219,0,0.020833333333333332
87.0,190.96681427770773,4.1107078230713014,0,0.020833333333333332
88.0,191.5924005154728,4.085958036171659,0,0.020833333333333332
89.0,192.18087062756175,4.061398308429663,0,0.020833333333333332
90.0,192.73365661425035,4.0370303026565075,0,0.020833333333333332
91.0,193.25208200405163,4.012855550353981,0,0.020833333333333332
92.0,193.73736966966428,3.988875456103543,0,0.020833333333333332
93.0,194.19064979688937,3.965091301835817,0,0.020833333333333332
94.0,194.61296781316526,3.9415042509834404,0,0.020833333333333332
95.0,195.00529212775098,3.9181153525202013,0,0.020833333333333332
96.0,195.36852157365874,3.8949255448892957,0,0.020833333333333332
97.0,195.70349247299035,3.871935659823468,0,0.020833333333333332
98.0,196.01098527316125,3.849146426059739,0,0.020833333333333332
99.0,196.29173072235918,3.826558472951361,0,0.020833333333333332
100.0,196.54641556919006,3.8041723339795834,0,0.020833333333333332
101.0,196.77568778446073,3.7819884501677037,0,0.020833333333333332
102.0,196.9801613130154,3.7600071733999103,0,0.020833333333333332
103.0,197.1604203709978,3.7382287696472636,0,0.020833333333333332
104.0,197.31702330930264,3.7166534221031804,0,0.020833333333333332
105.0,197.45050606769377,3.6952812342306807,0,0.020833333333333332
106.0,197.56138524644203,3.6741122327236515,0,0.020833333333333332
107.0,197.65016082364528,3.6531463703842655,0,0.020833333333333332
108.0,197.71731854688096,3.6323835289187034,0,0.020833333333333332
109.0,197.76333202769928,3.6118235216532417,0,0.020833333333333332
110.0,197.78866456685668,3.591466096172719,0,0.020833333333333332
111.0,197.79377073724524,3.571310936883368,0,0.020833333333333332
112.0,197.7790977503016,3.551357667501928,0,0.020833333333333332
113.0,197.74508663036312,3.531605853472916,0,0.020833333333333332
114.0,197.69217322004587,3.5120550043159087,0,0.020833333333333332
115.0,197.62078903829993,3.492704575904602,0,0.020833333333333332
116.0,197.53136201139054,3.473553972679413,0,0.020833333333333332
117.0,197.42431709568967,3.4546025497953203,0,0.020833333333333332
118.0,197.30007680985557,3.4358496152066165,0,0.020833333333333332
119.0,197.15906169274712,3.4172944316901916,0,0.020833333333333332
120.0,197.00169070226613,3.398936218808931,0,0.020833333333333332
121.0,196.82838156924913,3.3807741548167862,0,0.020833333333333332
122.0,196.6395511195378,3.362807378507017,0,0.020833333333333332
123.0,196.43561557643866,3.3450349910050825,0,0.020833333333333332
124.0,196.2169908549297,3.3274560575076286,0,0.020833333333333332
125.0,195.98409285817473,3.310069608968956,0,0.020833333333333332
126.0,195.73733778615355,3.2928746437363636,0,0.020833333333333332
127.0,195.47714246549128,3.275870129135678,0,0.020833333333333332
128.0,195.20392470886284,3.2590550030082928,0,0.020833333333333332
129.0,194.9181037116349,3.242428175200981,0,0.020833333333333332
130.0,194.62010049267695,3.225988529009723,0,0.020833333333333332
131.0,194.3103383854979,3.2097349225787646,0,0.020833333333333332
132.0,193.98924358502893,3.19366619025608,0,0.020833333333333332
133.0,193.65724575445088,3.177781143906405,0,0.020833333333333332
134.0,193.3147786954286,3.1620785741829485,0,0.020833333333333332
135.0,192.96228108393976,3.146557251758896,0,0.0
136.0,192.60019727951675,3.110389551674718,0,0.0
137.0,192.22897844595306,3.074435204854973,0,0.0
138.0,191.8490850151156,3.0387133241594104,0,0.0
139.0,191.46099052612604,3.003234970085643,0,0.0
140.0,191.0651858650566,2.968007289945731,0,0.0
141.0,190.66218327655602,2.933035438108112,0,0.0
142.0,190.2525198801804,2.89832348034151,0,0.0
143.0,189.83676062121341,2.8638748235252884,0,0.0
144.0,189.41550065177327,2.8296924262508414,0,0.0
145.0,188.98936716961703,2.7957789069348054,0,0.0
146.0,188.5590207489547,2.7621366033358425,0,0.0
147.0,188.1251561931038,2.7287676084896586,0,0.0
148.0,187.6885029284792,2.695673794764031,0,0.0
149.0,187.24982494598893,2.6628568315820633,0,0.0
150.0,186.80992028086087,2.6303181995044684,0,0.0
151.0,186.36962000613863,2.5980592020240123,0,0.0
152.0,185.92978669922567,2.5660809757903467,0,0.0
153.0,185.49131232558383,2.5343844996749265,0,0.0
154.0,185.05511546980344,2.5029706029302226,0,0.0
155.0,184.62213783278733,2.471839972614576,0,0.0
156.0,184.19333990608527,2.4409931604066792,0,0.0
157.0,183.76969573218105,2.4104305889041084,0,0.0
158.0,183.35218666483854,2.380152557480501,0,0.0
159.0,182.94179405876486,2.3501592477615176,0,0.0
160.0,182.53949084522384,2.320450728768844,0,0.0
161.0,182.14623199188512,2.2910269617728836,0,0.0
162.0,181.7629439023814,2.2618878048879183,0,0.0
163.0,181.39051105283968,2.233033017437915,0,0.0
164.0,181.02975904579833,2.2044622641166027,0,0.0
165.0,180.68144893987017,2.1761751189616776,0,0.020833333333333332
166.0,180.34626630746885,2.1689974460049446,0,0.020833333333333332
167.0,180.0248083852585,2.1620676517229027,0,0.020833333333333332
168.0,179.71757101668405,2.155364668572758,0,0.020833333333333332
169.0,179.42493591695816,2.148875381846972,0,0.020833333333333332
170.0,179.14715972822052,2.142590509313037,0,0.020833333333333332
171.0,178.88436600065293,2.136502675990592,0,0.020833333333333332
172.0,178.6365406917195,2.1306055162618214,0,0.020833333333333332
173.0,178.40353146424442,2.124893247994919,0,0.020833333333333332
174.0,178.18505080383412,2.119360465666382,0,0.020833333333333332
175.0,177.9806827574345,2.1140020358563656,0,0.020833333333333332
176.0,177.7898929100233,2.108813041225532,0,0.020833333333333332
177.0,177.61204107095838,2.103788747961036,0,0.020833333333333332
178.0,177.4463960419176,2.0989245849930613,0,0.020833333333333332
179.0,177.29215178804162,2.0942161294370716,0,0.020833333333333332
180.0,177.14844433144899,2.0896590955743823,0,0.020833333333333332
181.0,177.01436872587166,2.0852493260211795,0,0.020833333333333332
182.0,176.88899554366876,2.080982784370909,0,0.020833333333333332
